phi,d_b,h_x,h_y,parameters
0.3684210526315789,0.7368421052631579,0.6029958979937576,0.4528004185222154,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.7894736842105263,0.6215844452569905,0.46678483550815325,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.8421052631578947,0.6389696174500927,0.4798631619846472,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.8947368421052632,0.6553186074480072,0.492160410447981,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.9473684210526315,0.6707699983370898,0.5037767798744641,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,1.0,0.6854166235002341,0.5147867397615313,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.0,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.05263157894736842,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.10526315789473684,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.15789473684210525,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.21052631578947367,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.2631578947368421,0.004980190184266412,5.998264428546955e-5,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.3157894736842105,0.38432724645245864,0.288106801782795,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.3684210526315789,0.43248755859609955,0.32439520319034326,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.42105263157894735,0.4710726991515761,0.35346495684655493,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.47368421052631576,0.5037237931623095,0.37806012293691843,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.5263157894736842,0.5322755128020833,0.3995623161681179,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.5789473684210527,0.5577533521460583,0.4187473318216639,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.631578947368421,0.5808545669002152,0.4361379407670828,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.6842105263157895,0.6020330843907238,0.45207747442448215,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.7368421052631579,0.6216310243096236,0.46682170565896725,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.7894736842105263,0.6398872651327675,0.4805532497564419,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.8421052631578947,0.6569931356955114,0.4934166866486965,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.8947368421052632,0.6730941989652373,0.5055243708886618,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,0.9473684210526315,0.6883227128605547,0.516972880317521,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.42105263157894735,1.0,0.7027851489235318,0.5278392197553599,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.0,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.05263157894736842,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.10526315789473684,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.15789473684210525,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.21052631578947367,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.2631578947368421,0.013093821408511374,0.000631777822523308,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.3157894736842105,0.411181761420676,0.30834486040470466,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.3684210526315789,0.4562333727700423,0.34228632294820427,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.42105263157894735,0.4929902342931539,0.3699748094602638,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.47368421052631576,0.5244255072724748,0.39365123573529837,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.5263157894736842,0.5521008839300441,0.4144894646800071,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.5789473684210527,0.5769157389821177,0.43317073420297036,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.631578947368421,0.599483126588616,0.4501567303983594,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.6842105263157895,0.6202347537224652,0.4657704567533718,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.7368421052631579,0.6394682573613287,0.4802382388103889,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.7894736842105263,0.6574129194378199,0.49373460126104407,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.8421052631578947,0.674255682682445,0.5063977236851875,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.8947368421052632,0.6901405303503209,0.5183353142715907,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,0.9473684210526315,0.7051647061180736,0.5296292063738847,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.47368421052631576,1.0,0.7194381347807635,0.5403562279116547,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.5263157894736842,0.0,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.5263157894736842,0.05263157894736842,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.5263157894736842,0.10526315789473684,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.5263157894736842,0.15789473684210525,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.5263157894736842,0.21052631578947367,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
